no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
831;POP.296;Teste de Concentração do Citrikleen + Novastrip;;Testes HC;Procedimento Operacional Padrão;Carlos Anselme;4;2019-12-11;2019-12-13;2025-10-17;2026-01-19;Sim;HMC;0
832;POP.297;Teste de Concentração da Soda 10%;;Testes HC;Procedimento Operacional Padrão;Fábio Silva;5;2019-12-11;2019-12-30;2025-10-01;2025-12-02;Sim;HMC;0
833;POP.300;Preparação do Removedor de Marcação Amarela (RMA);;00-Geral Destratamento;Procedimento Operacional Padrão;Aluysio Rougemont;6;2019-12-04;2019-12-13;2025-10-10;2026-01-19;Sim;HMC;0
834;POP.301;Preparação da Solução Detergente Tropical Strip;;00-Geral Destratamento;Procedimento Operacional Padrão;Aluysio Rougemont;5;2019-12-04;2019-12-13;2025-11-03;2026-01-31;Sim;HMC;"Antirrisco:
Prep. de Químicos e Manutenção"
835;POP.306;;;;;;;;;;;;;
836;POP.307;;;;;;;;;;;;;
837;POP.308;;;;;;;;;;;;;
838;POP.309;Manual Operacional - Conferência da Montagem;;Montagem e Inspeção;Procedimento Operacional Padrão;Nathália Brandão;4;2022-06-30;2022-09-06;2025-09-06;2025-12-05;Sim;MONTAGEM;Conferência
839;POP.310;;;;;;;;;;;;;
840;POP.351;Procedimento do Teste do RMA e Tropical Strip;;Testes HC;Procedimento Operacional Padrão;Solange Viana;3;2019-12-04;2019-12-13;2025-11-01;2026-02-03;Não;HMC;Teste de Qualidade HC
841;POP.364;Inspeção de Recebimento dos Verniz e Primer;;Estoque / Expedição;Procedimento Operacional Padrão;Lucineide Pereira;7;2024-09-12;2024-11-26;2025-11-26;2026-02-24;Sim;Estoque;Primer e Vernizes
842;POP.378;;;;;;;;;;;;;
843;POP.379;;;;;;;;;;;;;
844;POP.380;;;;;;;;;;;;;
845;POP.381;;;;;;;;;;;;;
846;POP.382;;;;;;;;;;;;;
847;POP.383;;;;;;;;;;;;;
848;POP.384;;;;;;;;;;;;;
849;POP.385;;;;;;;;;;;;;
850;POP.386;;;;;;;;;;;;;
851;POP.387;;;;;;;;;;;;;
852;POP.388;;;;;;;;;;;;;
853;POP.389;;;;;;;;;;;;;
854;POP.390;;;;;;;;;;;;;
855;POP.391;;;;;;;;;;;;;
856;POP.392;;;;;;;;;;;;;
857;POP.393;;;;;;;;;;;;;
858;POP.394;;;;;;;;;;;;;
859;POP.395;;;;;;;;;;;;;
860;POP.396;;;;;;;;;;;;;
861;POP.397;;;;;;;;;;;;;
862;POP.398;;;;;;;;;;;;;
863;POP.399;;;;;;;;;;;;;
864;POP.400;;;;;;;;;;;;;
865;POP.401;;;;;;;;;;;;;
866;POP.402;;;;;;;;;;;;;
867;POP.403;;;;;;;;;;;;;
868;POP.404;;;;;;;;;;;;;
869;POP.405;;;;;;;;;;;;;
870;POP.406;;;;;;;;;;;;;
871;POP.407;;;;;;;;;;;;;
872;POP.408;;;;;;;;;;;;;
873;POP.409;;;;;;;;;;;;;
874;POP.410;;;;;;;;;;;;;
875;POP.411;;;;;;;;;;;;;
876;POP.414;;;;;;;;;;;;;
877;POP.422;;;;;;;;;;;;;
878;POP.425;;;;;;;;;;;;;
879;POP.427;Manual Operacional Pré-Inspeção (CE);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Francisco Glauber;1;2022-07-05;2025-08-26;2026-08-26;2026-11-24;Sim;HMC;0
880;POP.429;Manual Operacional - Pré-Inspeção (SP);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Solange Viana;6;2025-07-08;2025-08-01;2026-08-01;2026-10-30;Sim;HMC;0
881;POP.430;Teste de Medição de Espessura – SMR Thickness (New SMR Flame);;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;3;2025-04-23;2025-05-30;2026-05-30;2026-08-28;Sim;HMC;Teste de Qualidade HC
882;POP.431;Teste de Extrato Seco - SARTORIUS MA35;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;3;2025-04-22;2025-05-30;2026-05-30;2026-08-28;Sim;HMC;Teste de Qualidade HC
883;POP.441;Confecção Lentes Referência de Potência_Essilor Version;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;;2019-07-18;2019-12-17;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;Laser
884;POP.442;Confecção Lentes Referência de Potência_SL Version;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;;2019-07-18;2019-12-17;2022-06-01;2026-04-29;Sim;SURFAÇAGEM;0
885;POP.444;Manual Operacional - Inspeção Final - RS;;09-Inspeção Final;Procedimento Operacional Padrão;Christiano Silva;2;2023-06-13;2023-08-21;2026-08-20;2026-11-18;Sim;HMC;0
886;POP.446;Tempo de Estabilização e Normalização_Versão Essilor;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;;2019-07-24;2019-10-30;2025-10-13;2026-01-13;Sim;SURFAÇAGEM;Laser
887;POP.447;Teste de homogeneidade;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;;2019-07-24;2019-09-18;2025-09-23;2025-12-23;Sim;MAN. SURF.;0
888;POP.448;Teste de Segurança do Laser;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;;2019-07-24;2019-09-18;2026-08-19;2026-11-17;Sim;SURFAÇAGEM;Laser
889;POP.450;Carregamento Logos LensMark III;;Lens Mark;Procedimento Operacional Padrão;Marcelo Bastos;;2019-07-26;2019-09-18;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;Laser
890;POP.453;Manual Operacional - Acesso ao Sistema AR SPC;;00-Controle do Processo HMC;Procedimento Operacional Padrão;Dalson Souza;2;2022-03-09;2022-09-20;2025-09-20;2026-01-05;Sim;HMC;"Antirreflexo:
Ajustes de Processo"
891;POP.454;Manual Inspeção HC (PR);;00-Geral HC;Procedimento Operacional Padrão;Leandra Martins;;2019-08-08;2019-09-02;2025-05-05;2025-12-18;Sim;;
892;POP.455;Troubleshooting iCLBS;;03-CLBS;Procedimento Operacional Padrão;José Roberto;1;2020-08-19;2023-08-23;2026-08-21;2026-11-19;Não;SURFAÇAGEM;Blocagem
893;POP.458;Procedimento Instalação SPC Mapper V3;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;José Roberto;1;2019-12-16;2019-12-17;2025-09-23;2025-12-23;Sim;STL;STL
894;POP.459;Troubleshooting CLBS;;03-CLBS;Procedimento Operacional Padrão;José Roberto;;2019-08-09;2019-12-15;2026-02-19;2026-05-20;Sim;SURFAÇAGEM;Blocagem
895;POP.460;Manual Operacional - CLBS2;;03-CLBS;Procedimento Operacional Padrão;Nathália Brandão;1;2021-11-01;2021-11-05;2026-08-05;2026-11-06;Sim;SURFAÇAGEM;Blocagem
896;POP.461;Manual Operacional - CLBS 1 e iCLBS 1;;03-CLBS;Procedimento Operacional Padrão;Rogério Nogueira;1;2021-11-24;2022-02-18;2026-08-18;2026-11-16;Sim;SURFAÇAGEM;Blocagem
897;POP.464;Manutenção CLBS;;03-CLBS;Procedimento Operacional Padrão;José Roberto;;2019-08-12;2019-12-15;2025-07-07;2025-11-30;Sim;SURFAÇAGEM;Blocagem
898;POP.466;;;;;;;;;;;;;
899;POP.467;;;;;;;;;;;;;
900;POP.469;Curva Teórica Crizal Prevencia M1.6;;00-Curvas de Antirreflexo;Procedimento Operacional Padrão;Alvaro Christofoli;1;2022-09-02;2023-10-10;2025-10-09;2026-01-07;Sim;HMC;"Antirreflexo:
Ajustes de Processo"
901;POP.473;Manual Operacional - Inspeção Final - CE;;09-Inspeção Final;Procedimento Operacional Padrão;Francisco Glauber;1;2022-04-22;2022-05-10;2026-05-22;2026-08-22;Sim;HMC;0
902;POP.474;Manual Operacional - Conferência Óptica (Decide);;DECIDE;Procedimento Operacional Padrão;Renan Barbosa;4;2024-08-12;2024-08-14;2026-08-14;2026-11-12;Sim;SURFAÇAGEM;Conferência
903;POP.475;Troubleshooting DSPC;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Renato Dias;;2019-09-05;2019-12-15;2026-02-19;2026-05-20;Não;SURFAÇAGEM;Preparação
904;POP.476;Manual Operacional - Inspeção Final - SP;;09-Inspeção Final;Procedimento Operacional Padrão;Solange Viana;5;2024-12-03;2025-01-09;2026-01-09;2026-04-09;Sim;HMC;0
905;POP.478;Calibração LensMark III;;Lens Mark;Procedimento Operacional Padrão;Patricia França;;2019-09-13;2019-12-15;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;Laser
906;POP.479;Determinação Concentração da Soda com Refratômetro Digital;;Testes HC;Procedimento Operacional Padrão;Ana Carolina Americo;;2019-09-16;2019-09-19;2025-11-01;2026-02-03;Sim;HMC;Teste de Qualidade HC
907;POP.482;Calibración Automática VFT Macro;;VFT Macro;Procedimento Operacional Padrão;Diego Galindo;;2019-09-25;2019-12-26;2025-10-13;2026-01-19;Sim;;
908;POP.483;Calibração Operacional - VFT Macro;;VFT Macro;Procedimento Operacional Padrão;Diego Galindo;1;2023-08-18;2023-08-23;2026-08-21;2026-11-19;Sim;SURFAÇAGEM;CORTE
909;POP.491;Calibração Operacional - Toroflex;;Toroflex;Procedimento Operacional Padrão;Alessandro Barros;1;2023-09-15;2023-10-12;2025-10-11;2026-01-09;Sim;SURFAÇAGEM;Polimento
910;POP.495;Manual Operacional Pré-Inspeção (RS);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Christiano Silva;3;2023-04-12;2023-07-17;2026-07-16;2026-10-15;Sim;HMC;0
911;POP.497;Calibração Fitadeira Semi-Auto;;Optic D-79364;Procedimento Operacional Padrão;Marcelo Bastos;;2019-11-07;2019-12-15;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;Fitagem
912;POP.498;Controle de Posicionamento da Pinça;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;José Roberto;4;2022-05-19;2024-07-10;2026-07-10;2026-10-09;Sim;SURFAÇAGEM;CORTE
913;POP.499;Limpeza dos Sensores de Vácuo máquinas de AR;;Antirreflexo;Procedimento Operacional Padrão;Ana Carolina Americo;;2019-11-29;2019-12-09;2025-12-01;2026-03-01;Sim;MAN. HMC;DLX 1200
914;POP.503;Código de Barras para DSPC;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;José Roberto;;2019-12-06;2019-12-15;2026-08-17;2026-11-16;Sim;SURFAÇAGEM;Preparação
915;POP.505;Procedimento DSPC nas Máquinas Schneider;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Robson Azevedo;;2019-12-10;2019-12-15;2025-10-15;2026-01-18;Sim;;
916;POP.506;Ajuste Eixo B para CPP – VFT'S;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Robson Azevedo;;2019-12-11;2019-12-15;2025-12-01;2026-03-01;Sim;SURFAÇAGEM;CORTE
917;POP.507;Manual Operacional - D9 PAC Mithril 1.6;;D9 PAC;Procedimento Operacional Padrão;Fernando Maciel;1;2022-11-10;2023-03-03;2026-03-02;2026-05-31;Sim;;
918;POP.513;Calibração Operacional - PRA;;PRA;Procedimento Operacional Padrão;Robson Azevedo;3;2025-02-14;2025-03-11;2026-03-11;2026-06-09;Sim;SURFAÇAGEM;Blocagem
919;POP.514;Control Diario DSPC - Línea Schneider;;00-Control de Proceso y DSPC;Procedimento Operacional Padrão;Rômulo Cursino;1;2019-12-16;2019-12-23;2026-08-19;2026-11-17;Sim;;
920;POP.516;Operação Refratômetro Manual_Digital;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Robson Azevedo;2;2022-05-19;2024-03-26;2026-06-19;2026-09-18;Sim;SURFAÇAGEM;CORTE
921;POP.518;Calibração Operacional - DLP;;DLP;Procedimento Operacional Padrão;Renato Dias;6;2023-08-29;2024-02-01;2026-01-31;2026-04-30;Sim;SURFAÇAGEM;Polimento
922;POP.520;MP´s Surfacing Area V3_BR;;Português;Procedimento Operacional Padrão;José Roberto;1;2019-12-18;2019-12-23;2026-08-10;2026-11-09;Sim;MAN. SURF.;0
923;POP.521;MP´s Surfacing Area V3_ES;;Español;Procedimento Operacional Padrão;José Roberto;1;2019-12-18;2019-12-23;2026-08-13;2026-11-11;Sim;;
924;POP.522;Calibração Automática HSC Smart;;HSC Smart;Procedimento Operacional Padrão;Robson Azevedo;1;2019-12-19;2019-12-23;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;0
925;POP.527;Calibración Operativa - VFT Orbit 1;;VFT Orbit 1;Procedimento Operacional Padrão;Pauline Gomez;6;2024-07-18;2024-08-05;2026-08-05;2026-11-03;Sim;;
926;POP.528;Calibración Operativa - VFT Ultra;;VFT Ultra;Procedimento Operacional Padrão;Marcelo Bastos;2;2023-10-10;2024-02-01;2026-01-31;2026-04-30;Sim;;
927;POP.530;Calibracão Máquina HSC Smart;;HSC Smart;Procedimento Operacional Padrão;Marcelo Bastos;1;2019-12-20;2019-12-23;2026-02-01;2026-05-01;Sim;;
928;POP.532;POP Calibración y Operación Encintadora Manual;;01-Cinta;Procedimento Operacional Padrão;Diego Galindo;1;2019-12-20;2019-12-26;2025-07-07;2025-11-30;Não;;
929;POP.534;Calibración Operativa - Duoflex;;Duoflex;Procedimento Operacional Padrão;Pauline Gomez;2;2023-10-10;2024-02-01;2026-01-31;2026-04-30;Sim;;
930;POP.547;Manutenção Preventiva - Diff Pump;;Antirreflexo;Procedimento Operacional Padrão;Nathália Brandão;2;2022-03-11;2022-03-18;2025-09-09;2025-12-09;Sim;MAN. HMC;Bomba Difusora
931;POP.548;Satis 1200DLX - Bombas - PtBr;;Antirreflexo;Procedimento Operacional Padrão;Dalson Souza;1;2020-01-28;2020-10-15;2026-05-26;2026-08-25;Sim;MAN. HMC;DLX 1200
932;POP.549;Satis 1200DLF - Bombas - PtBr;;Antirreflexo;Procedimento Operacional Padrão;Dalson Souza;1;2020-01-28;2020-10-15;2026-07-20;2026-10-19;Sim;MAN. HMC;DLX 1200
933;POP.551;Loader Orbit II Español;;VFT Orbit 2;Procedimento Operacional Padrão;Tommy CHONGO;1;2020-01-29;2020-12-02;2026-08-17;2026-11-16;Sim;;
934;POP.554;Preparação de Químicos – CDC1000/CDS1000 Mithril 1.6;;CDC1000/CDS1000;Procedimento Operacional Padrão;Marcelo Capeletto;4;2025-07-23;2025-08-05;2026-08-05;2026-11-03;Sim;HMC;Antirrisco: Destratamento e Verniz
935;POP.555;Manual Operacional – CDC1000 (Mithril 1.6);;CDC1000/CDS1000;Procedimento Operacional Padrão;Laura Vaz;2;2022-06-23;2022-11-03;2025-11-03;2026-02-01;Sim;HMC;Antirrisco: Destratamento e Verniz
936;POP.556;Limpeza e Manutenção – CDC1000/CDS1000 Mithril 1.6;;CDC1000/CDS1000;Procedimento Operacional Padrão;Jeferson Lourenço;3;2023-08-17;2025-08-05;2026-08-05;2026-11-03;Sim;HMC;Antirrisco: Destratamento e Verniz
937;POP.560;Biseladora KAPPA o GAMMA;;Biseladora;Procedimento Operacional Padrão;Victor Olivares;1;2020-04-03;2020-07-15;2025-09-08;2025-12-08;Sim;;
938;POP.562;Biseladora PRO E600;;Biseladora;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Sim;;
939;POP.564;Bloqueo 3B;;3B Blocker;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2026-04-29;2026-07-29;Sim;;
940;POP.568;Inspeccion final Focovision  SPF;;Montado e Inspeccion;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Sim;;
941;POP.573;Traceado & Bloqueo KAPPA;;Biseladora;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2026-06-26;2026-09-25;Sim;;
942;POP.574;Traceado E-TESS;;TESS;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Sim;MONTAGEM;Leitura no Tracer
943;POP.576;Traceado TESS;;TESS;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Sim;MONTAGEM;Leitura no Tracer
944;POP.577;Traceado, bloqueo y biselado Mr. Blue;;Biseladora;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Sim;;
945;POP.578;Traceado, Bloqueo y biselado Mr. Orange;;Biseladora;Procedimento Operacional Padrão;Victor Olivares;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Sim;;
946;POP.580;Limpeza de las lentes optifog;;00-General AR;Procedimento Operacional Padrão;Martin Becker;1;2020-07-17;2020-07-30;2026-06-30;2026-09-29;Sim;;
947;POP.582;Preparación DSX y SP;;00-General AR;Procedimento Operacional Padrão;Martin Becker;1;2020-07-17;2020-07-30;2025-11-03;2026-02-03;Sim;;
948;POP.584;Lentes de Teste Espessura - Máquinas D;;Testes HC;Procedimento Operacional Padrão;Dalson Souza;2;2020-08-19;2020-08-21;2026-05-04;2026-08-03;Sim;HMC;0
949;POP.586;Medición_y_Calibración_del_SMR-UV;;Teste de AR;Procedimento Operacional Padrão;Martin Becker;4;2020-08-03;2020-10-15;2025-10-13;2026-01-05;Sim;;
950;POP.587;Test de Sal - RCO2;;Teste de AR;Procedimento Operacional Padrão;Martin Becker;9;2020-08-05;2021-04-20;2025-05-05;2026-01-05;Sim;;
951;POP.588;Teste de la Goma - NX 10;;Teste de AR;Procedimento Operacional Padrão;Martin Becker;7;2020-08-05;2021-04-20;2025-05-05;2026-01-05;Sim;;
952;POP.589;Test Bola de Plasma;;Teste de AR;Procedimento Operacional Padrão;Martin Becker;9;2020-08-05;2021-04-20;2025-05-05;2026-01-05;Sim;;
953;POP.590;Desprendimento da Cola da Fita na Lente;;00-Troubleshooting;Procedimento Operacional Padrão;Fábio Silva;;2020-08-05;2020-10-15;2025-10-13;2026-01-19;Sim;;
954;POP.591;Test de Marcador (Ink_Test);;Teste de AR;Procedimento Operacional Padrão;Martin Becker;9;2020-08-12;2021-05-21;2025-08-25;2025-11-30;Não;;
955;POP.594;Manual Operacional - Controle Final (Coating BH);;09-Inspeção Final;Procedimento Operacional Padrão;Elizete Silva;;2020-08-12;2020-12-03;2026-06-09;2026-09-08;Sim;HMC;0
956;POP.595;Teste de Adesão Maquina SCL;;Testes HC;Procedimento Operacional Padrão;Dalson Souza;;2020-08-14;2020-08-17;2025-12-18;2026-03-18;Sim;HMC;Teste de Qualidade HC
957;POP.596;Lentes de Teste Espessura SCL;;Testes HC;Procedimento Operacional Padrão;Dalson Souza;;2020-08-14;2020-08-17;2025-12-18;2026-03-18;Sim;HMC;Teste de Qualidade HC
958;POP.598;Procedimento Control de Posicionamiento de la Pinza;;00-Control de Proceso y DSPC;Procedimento Operacional Padrão;José Roberto;1;2020-11-18;2021-03-24;2025-07-07;2025-11-30;Não;;
959;POP.599;Calibração da força do Clamping;;Português;Procedimento Operacional Padrão;Renato Dias;;2020-08-20;2020-09-03;2025-09-08;2025-12-09;Sim;MAN. SURF.;Blocadora
960;POP.600;Controle de Refrigeração dos Eixos do Gerador VFT;;VFT Orbit 1;Procedimento Operacional Padrão;José Roberto;;2020-08-20;2020-09-03;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;CORTE
961;POP.602;Checar a vazão de fluxo do líquido polidor  DLP;;DLP;Procedimento Operacional Padrão;José Roberto;;2020-08-20;2020-09-03;2026-07-31;2026-10-30;Sim;SURFAÇAGEM;Polimento
962;POP.606;Calibración Operativa - DLP;;DLP;Procedimento Operacional Padrão;Renato Dias;5;2023-09-22;2023-10-12;2025-10-11;2026-01-09;Sim;;
963;POP.607;Calibración del Grabado Mecánico_VFTs_Ultra__Compact_y_Micro;;Mechnical Engraving;Procedimento Operacional Padrão;Marcelo Bastos;1;2020-08-24;2020-09-03;2026-02-01;2026-05-29;Sim;;
964;POP.609;Calibração Operacional - VFT Orbit 2;;VFT Orbit 2;Procedimento Operacional Padrão;Robson Azevedo;2;2024-02-01;2024-02-02;2026-02-01;2026-05-02;Sim;SURFAÇAGEM;CORTE
965;POP.610;Calibração Duoflex;;Duoflex;Procedimento Operacional Padrão;Robson Azevedo;;2020-08-24;2020-09-03;2026-02-01;2026-05-01;Sim;SURFAÇAGEM;0
966;POP.611;Calibración Operativa - CCP Swift;;CCP Swfit;Procedimento Operacional Padrão;Pauline Gomez;1;2023-10-10;2024-02-01;2026-01-31;2026-04-30;Sim;;
967;POP.613;Calibração da Posição do Clamping;;Português;Procedimento Operacional Padrão;Renato Dias;;2020-08-24;2020-09-03;2025-09-08;2025-12-09;Sim;MAN. SURF.;Blocadora
968;POP.615;Calibración Operativa - Toroflex;;Toroflex;Procedimento Operacional Padrão;Alessandro Barros;1;2023-10-11;2025-03-11;2026-03-11;2026-06-09;Sim;;
969;POP.616;Calibración Operativa - CCL CMARK;;CCL Mark;Procedimento Operacional Padrão;Robson Azevedo;1;2023-10-11;2025-11-27;2026-11-27;2027-02-25;Sim;;
970;POP.617;Confeccao Lentes Referencia de Potencia Essilor;;Lensmark;Procedimento Operacional Padrão;Pauline Gomez;;2020-08-28;2020-09-03;2026-08-25;2026-11-24;Não;SURFAÇAGEM;Laser
971;POP.618;Controle do Líquido Refrigerante e Posicionamento dos Bicos;;VFT Orbit 1;Procedimento Operacional Padrão;Renato Dias;;2020-08-28;2020-09-03;2025-10-13;2026-01-19;Sim;SURFAÇAGEM;Polimento
972;POP.620;Flujo Teste de Calidad AR;;Teste de AR;Procedimento Operacional Padrão;Martin Becker;8;2020-08-28;2020-12-07;2026-06-30;2026-09-29;Sim;;
973;POP.625;Calibração manual VFT Macro;;VFT Macro;Procedimento Operacional Padrão;Alessandro Barros;1;2020-08-28;2020-09-03;2026-02-01;2026-05-01;Sim;SURFAÇAGEM;CORTE
974;POP.626;Calibração Operacional - VFT Orbit 1;;VFT Orbit 1;Procedimento Operacional Padrão;Robson Azevedo;6;2024-07-17;2024-07-30;2026-07-30;2026-10-29;Sim;SURFAÇAGEM;CORTE
975;POP.627;Calibração Operacional - VFT Ultra;;VFT Ultra;Procedimento Operacional Padrão;Renato Dias;2;2024-03-15;2024-03-26;2026-06-19;2026-09-18;Sim;SURFAÇAGEM;CORTE
976;POP.628;Calibración Operativa - LensMark III;;Lensmark;Procedimento Operacional Padrão;Marcelo Bastos;1;2023-10-11;2024-02-01;2026-01-31;2026-04-30;Sim;;
977;POP.629;Calibración PRA ES V1;;PRA;Procedimento Operacional Padrão;Diego Galindo;1;2020-08-31;2021-03-24;2026-02-01;2026-05-01;Sim;;
978;POP.631;Confeccion Lentes Referencia de Potencia CCL CMARK ES;;CCL Mark;Procedimento Operacional Padrão;Diego Galindo;;2020-08-31;2020-09-03;2026-08-17;2026-11-16;Sim;;
979;POP.632;Calibración Maquina HSC MASTER ES;;HSC Master;Procedimento Operacional Padrão;Diego Galindo;1;2020-08-31;2020-09-02;2026-02-01;2026-05-01;Sim;;
980;POP.633;Calibración Operativa - CB Bond ES;;CB Bond;Procedimento Operacional Padrão;Pauline Gomez;1;2023-10-10;2024-02-01;2026-01-31;2026-05-01;Sim;;
981;POP.634;Calibración Operativa - VFT Orbit 2 (automática);;VFT Orbit 2;Procedimento Operacional Padrão;José Roberto;1;2023-10-10;2025-03-13;2026-03-13;2026-06-11;Sim;;
982;POP.637;Test de Adherencia Maquina SCL;;Teste de HC;Procedimento Operacional Padrão;Martin Becker;;2020-09-11;2021-05-21;2025-07-07;2025-11-30;Não;;
983;POP.638;Lentes de Test Espesor SCL;;Teste de HC;Procedimento Operacional Padrão;Martin Becker;;2020-09-11;2021-05-21;2025-05-05;2026-01-05;Sim;;
984;POP.641;Modelo de Procedimento Operacional Padrão;;Modelos de Documentos;Procedimento Operacional Padrão;Taís Flores;7;2022-08-29;2022-09-05;2025-09-05;2026-01-31;Sim;QUALIDADE;QUALIEX
985;POP.643;Manutenção Preventiva - Forno Essemtec;;Forno;Procedimento Operacional Padrão;Lucas Silva;1;2022-07-07;2023-10-31;2025-10-30;2026-01-28;Sim;MAN. HMC;Forno / Estufa
