no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
835;POP.267;Calibração do SMR (Sistema de Medição por Reflexão);;Testes AR;Procedimento Operacional Padrão;Taís Flores;9;13/07/2023;13/09/2023;12/09/2025;11/12/2025;Sim;HMC;Teste de Qualidade AR
836;POP.268;Medição e Calibração do SMR-UV;;Testes AR;Procedimento Operacional Padrão;Jessika Menacho;8;24/04/2025;30/05/2025;30/05/2026;28/08/2026;Sim;HMC;Teste de Qualidade AR
837;POP.269;Fluxo de Testes de Qualidade HC;;Testes HC;Procedimento Operacional Padrão;Nathália Brandão;5;07/03/2024;12/03/2024;20/05/2026;20/08/2026;Sim;HMC;Teste de Qualidade HC
838;POP.270;Problemas e Soluções para Parâmetros do Verniz;LUP-2.HCE.05 -;00-Troubleshooting;Procedimento Operacional Padrão;Vagner Domingos;3;27/02/2019;27/02/2019;;;Não;HMC;0
839;POP.272;Teste de Viscosidade (Viscosímetro Manual);POP-2.CQE.02 -  Teste de Viscosidade;Testes HC;Procedimento Operacional Padrão;Lucineide Pereira;5;21/05/2019;30/05/2019;;;Não;HMC;0
840;POP.273;Teste de Medição de Espessura;POP-2.CQE.03 -;Testes HC;Procedimento Operacional Padrão;Priscila Mourão;6;25/06/2019;03/07/2019;30/06/2026;29/09/2026;Sim;HMC;Teste de Qualidade HC
841;POP.274;Teste de Extrato Seco - Mithril 1.5 - Sartorius;POP-2.CQE.22 -;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;6;22/04/2025;15/05/2025;15/05/2026;13/08/2026;Não;HMC;Teste de Qualidade HC
842;POP.275;Teste de Adesão - Mithril 1.5, 1.6 e UV-NV / UV-XBT;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;6;24/04/2025;30/05/2025;30/05/2026;28/08/2026;Sim;HMC;Teste de Qualidade HC
843;POP.276;Adição de Primer e Verniz;POP-2.CQE.27;00-Geral HC;Procedimento Operacional Padrão;Vagner Domingos;2;27/02/2019;27/02/2019;;;Não;HMC;0
844;POP.283;Teste de Concentração de Soda 10% com densímetro;documentação inicial POP-2.CQE.59;Testes HC;Procedimento Operacional Padrão;Taís Flores;3;30/06/2021;13/04/2022;13/10/2025;13/01/2026;Sim;HMC;0
845;POP.285;Teste de Viscosidade - Automático com Brookfield LVDVE;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;5;06/04/2023;18/08/2023;17/08/2025;12/02/2026;Sim;HMC;0
846;POP.293;Teste de Concentração da Soda 10%;POP 2.CQE 14 -;Testes HC;Procedimento Operacional Padrão;Carlos Anselme;5;04/12/2019;04/12/2020;21/04/2026;21/07/2026;Sim;HMC;0
847;POP.295;Preparação de Químicos - Solução Indicadora de pH;POP 2.CQE.13 -;00-Geral Testes;Procedimento Operacional Padrão;Lucineide Pereira;6;09/11/2021;21/02/2022;20/08/2026;18/11/2026;Sim;HMC;0
848;POP.296;Teste de Concentração do Citrikleen + Novastrip;POP 2.CQE.16 -;Testes HC;Procedimento Operacional Padrão;Carlos Anselme;4;11/12/2019;13/12/2019;17/10/2025;19/01/2026;Sim;HMC;0
849;POP.297;Teste de Concentração da Soda 10%;POP-2.CQE.15;Testes HC;Procedimento Operacional Padrão;Fábio Silva;5;11/12/2019;30/12/2019;01/10/2025;02/12/2025;Sim;HMC;0
850;POP.300;Preparação do Removedor de Marcação Amarela (RMA);POP-2.CQE.54;00-Geral Destratamento;Procedimento Operacional Padrão;Aluysio Rougemont;6;04/12/2019;13/12/2019;10/10/2025;19/01/2026;Sim;HMC;0
851;POP.301;Preparação da Solução Detergente Tropical Strip;POP-2.CQE.55;00-Geral Destratamento;Procedimento Operacional Padrão;Aluysio Rougemont;5;04/12/2019;13/12/2019;03/11/2025;31/01/2026;Sim;HMC;"Antirrisco:
Prep. de Químicos e Manutenção"
852;POP.306;Calibração Diária de Sincronização;FL-14.FAC.01 -;Calibração - Sincronização;Procedimento Operacional Padrão;Vagner Domingos;2;28/02/2019;28/02/2019;;;Não;MONTAGEM;0
853;POP.307;Calibração Diária de Conferência;POP-14.FAC.02 -;Calibração - Sincronização;Procedimento Operacional Padrão;Vagner Domingos;2;28/02/2019;28/02/2019;;;Não;MONTAGEM;0
854;POP.308;Sincronização da Facetadora;POP-14.FAC.03 -;Calibração - Sincronização;Procedimento Operacional Padrão;Vagner Domingos;1;28/02/2019;28/02/2019;;;Não;MONTAGEM;0
855;POP.309;Manual Operacional - Conferência da Montagem;;Montagem e Inspeção;Procedimento Operacional Padrão;Nathália Brandão;4;30/06/2022;06/09/2022;06/09/2025;05/12/2025;Sim;MONTAGEM;Conferência
856;POP.310;Sincronização do Leitor;POP-14.LEI.01 -;Calibração - Sincronização;Procedimento Operacional Padrão;Vagner Domingos;2;28/02/2019;28/02/2019;;;Não;MONTAGEM;0
857;POP.351;Procedimento do Teste do RMA e Tropical Strip;Este documento foi elaborado em necessidade do novo produto para destratamento de lente;Testes HC;Procedimento Operacional Padrão;Solange Viana;3;04/12/2019;13/12/2019;01/11/2025;03/02/2026;Não;HMC;Teste de Qualidade HC
858;POP.364;Inspeção de Recebimento dos Verniz e Primer;;Estoque / Expedição;Procedimento Operacional Padrão;Lucineide Pereira;7;12/09/2024;26/11/2024;26/11/2025;24/02/2026;Sim;Estoque;Primer e Vernizes
859;POP.378;O que é Minilab;POP-11.101.01 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
860;POP.379;Minilab - Consulta Tempo de Produção;POP-11.203.01 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
861;POP.380;Pedidos Digitados Opticlick x Minilab;POP-11.301.02 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
862;POP.381;Minilab - Demanda;POP-11.301.01 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
863;POP.382;Pedidos Retornados;POP-11.301.03 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
864;POP.383;Consulta Quebra Detalhado;POP-11.301.04 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
865;POP.384;Tempo por Status;POP-11.301.05 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
866;POP.385;Minilab - Pedidos de Cálculo;POP-11.301.06 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
867;POP.386;Retorno de Pedidos;POP-11.301.07 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
868;POP.387;Minilab - Faturamento por Mês;POP-11.301.08 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
869;POP.388;Produtividade por Operador;POP-11.301.09 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
870;POP.389;Minilab - Compromisso do dia;POP-11.301.10 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
871;POP.390;Minilab - Troca de Senha;POP-11.401.01 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
872;POP.391;Minilab - Permissão Status;POP-11.401.02 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
873;POP.392;Minilab - Calendário;POP-11.401.03 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
874;POP.393;Minilab - Rota de Pedidos;POP-11.401.04 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
875;POP.394;Minilab - Usuário;POP-11.401.05 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
876;POP.395;Minilab - Frete;POP-11.401.06;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
877;POP.396;Minilab - Entrada de Bandeja;POP-11.501.02 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
878;POP.397;Minilab - Fim de Quebra;POP-11.501.03 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
879;POP.398;Minilab - Registro Reposição Quebra;POP-11.501.04 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
880;POP.399;Minilab - Consulta Quebra;POP-11.501.05 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
881;POP.400;Minilab - Alterar Status;POP-11-501.01 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
882;POP.401;Minilab - Cadastro de Lançamento AR;POP-11.601.02 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
883;POP.402;Minilab - Item;POP-11.601.05 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
884;POP.403;Minilab - Lançamento de Produto;POP-11-601.06 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;2;14/03/2019;14/03/2019;;;Não;;
885;POP.404;Minilab - Cadastro de DC;POP-11.602.01 -;Minilab;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
886;POP.405;GARANTIAS;POP-12.SAC.01 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;4;14/03/2019;14/03/2019;;;Não;Atendimento;Garantia
887;POP.406;SALESFORCE – ATENDIMENTO AO CONSUMIDOR;POP-12.SAC.02 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
888;POP.407;SALESFORCE - CRIANDO TAREFAS;POP-12.SAC.03 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
889;POP.408;SALESFORCE - ATENDIMENTO ÓTICAS;POP-12.SAC.04 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
890;POP.409;CÉLULA QUALIDADE;POP-12.SAC.05 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
891;POP.410;SALESFORCE - ATENDIMENTO 0800 E CONSUMIDOR;POP-12.SAC.06 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
892;POP.411;CÉLULA TÉCNICA;POP-12.SAC.07 -;SAC;Procedimento Operacional Padrão;Vagner Domingos;1;14/03/2019;14/03/2019;;;Não;;
893;POP.414;Instruções para Conferência Óptica de Lentes Progressivas (DF);LUP-1.CNF.05 -;09-Inspeção Final;Procedimento Operacional Padrão;Priscila Mourão;1;15/03/2019;15/03/2019;;;Sim;HMC;0
894;POP.422;Dicas de Atendimento;;SAC;Procedimento Operacional Padrão;Cristiano Silva da Silva;1;22/03/2019;25/03/2019;;;Não;Atendimento;ATENDIMENTO
895;POP.425;Preparo Acido Cítrico 20L;;00-Geral Destratamento;Procedimento Operacional Padrão;Vagner Domingos;0;25/03/2019;27/03/2019;;;Não;HMC;"Antirrisco:
Prep. de Químicos e Manutenção"
896;POP.427;Manual Operacional Pré-Inspeção (CE);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Francisco Glauber;1;05/07/2022;26/08/2025;26/08/2026;24/11/2026;Sim;HMC;0
897;POP.429;Manual Operacional - Pré-Inspeção (SP);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Solange Viana;6;08/07/2025;01/08/2025;01/08/2026;30/10/2026;Sim;HMC;0
898;POP.430;Teste de Medição de Espessura – SMR Thickness (New SMR Flame);Medição de espessura para 1.5 e 1.6;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;3;23/04/2025;30/05/2025;30/05/2026;28/08/2026;Sim;HMC;Teste de Qualidade HC
899;POP.431;Teste de Extrato Seco - SARTORIUS MA35;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;3;22/04/2025;30/05/2025;30/05/2026;28/08/2026;Sim;HMC;Teste de Qualidade HC
900;POP.441;Confecção Lentes Referência de Potência_Essilor Version;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;0;18/07/2019;17/12/2019;13/10/2025;19/01/2026;Sim;SURFAÇAGEM;Laser
901;POP.442;Confecção Lentes Referência de Potência_SL Version;Pop alterado conforme solicitação;Lens Mark;Procedimento Operacional Padrão;Renato Dias;0;18/07/2019;17/12/2019;01/06/2022;29/04/2026;Sim;SURFAÇAGEM;0
902;POP.444;Manual Operacional - Inspeção Final - RS;;09-Inspeção Final;Procedimento Operacional Padrão;Christiano Silva;2;13/06/2023;21/08/2023;20/08/2026;18/11/2026;Sim;HMC;0
903;POP.446;Tempo de Estabilização e Normalização_Versão Essilor;Nome alterado conforme solicitado;Lens Mark;Procedimento Operacional Padrão;Renato Dias;0;24/07/2019;30/10/2019;13/10/2025;13/01/2026;Sim;SURFAÇAGEM;Laser
904;POP.447;Teste de homogeneidade;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;0;24/07/2019;18/09/2019;23/09/2025;23/12/2025;Sim;MAN. SURF.;0
905;POP.448;Teste de Segurança do Laser;;Lens Mark;Procedimento Operacional Padrão;Renato Dias;0;24/07/2019;18/09/2019;19/08/2026;17/11/2026;Sim;SURFAÇAGEM;Laser
906;POP.450;Carregamento Logos LensMark III;;Lens Mark;Procedimento Operacional Padrão;Marcelo Bastos;0;26/07/2019;18/09/2019;13/10/2025;19/01/2026;Sim;SURFAÇAGEM;Laser
907;POP.453;Manual Operacional - Acesso ao Sistema AR SPC;;00-Controle do Processo HMC;Procedimento Operacional Padrão;Dalson Souza;2;09/03/2022;20/09/2022;20/09/2025;05/01/2026;Sim;HMC;"Antirreflexo:
Ajustes de Processo"
908;POP.454;Manual Inspeção HC (PR);;00-Geral HC;Procedimento Operacional Padrão;Leandra Martins;0;08/08/2019;02/09/2019;05/05/2025;18/12/2025;Sim;;
909;POP.455;Troubleshooting iCLBS;;03-CLBS;Procedimento Operacional Padrão;José Roberto;1;19/08/2020;23/08/2023;21/08/2026;19/11/2026;Não;SURFAÇAGEM;Blocagem
910;POP.458;Procedimento Instalação SPC Mapper V3;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;José Roberto;1;16/12/2019;17/12/2019;23/09/2025;23/12/2025;Sim;STL;STL
911;POP.459;Troubleshooting CLBS;;03-CLBS;Procedimento Operacional Padrão;José Roberto;0;09/08/2019;15/12/2019;19/02/2026;20/05/2026;Sim;SURFAÇAGEM;Blocagem
912;POP.460;Manual Operacional - CLBS2;;03-CLBS;Procedimento Operacional Padrão;Nathália Brandão;1;01/11/2021;05/11/2021;05/08/2026;06/11/2026;Sim;SURFAÇAGEM;Blocagem
913;POP.461;Manual Operacional - CLBS 1 e iCLBS 1;;03-CLBS;Procedimento Operacional Padrão;Rogério Nogueira;1;24/11/2021;18/02/2022;18/08/2026;16/11/2026;Sim;SURFAÇAGEM;Blocagem
914;POP.464;Manutenção CLBS;;03-CLBS;Procedimento Operacional Padrão;José Roberto;0;12/08/2019;15/12/2019;07/07/2025;30/11/2025;Sim;SURFAÇAGEM;Blocagem
915;POP.466;Calibração Condutivímetro;;00-Geral Testes;Procedimento Operacional Padrão;Ana Carolina Americo;0;22/08/2019;22/08/2019;22/08/2021;;Sim;HMC;0
916;POP.467;Calibração pHmetro;;00-Geral Testes;Procedimento Operacional Padrão;Ana Carolina Americo;0;22/08/2019;22/08/2019;22/08/2021;;Sim;HMC;0
917;POP.469;Curva Teórica Crizal Prevencia M1.6;;00-Curvas de Antirreflexo;Procedimento Operacional Padrão;Alvaro Christofoli;1;02/09/2022;10/10/2023;09/10/2025;07/01/2026;Sim;HMC;"Antirreflexo:
Ajustes de Processo"
918;POP.473;Manual Operacional - Inspeção Final - CE;;09-Inspeção Final;Procedimento Operacional Padrão;Francisco Glauber;1;22/04/2022;10/05/2022;22/05/2026;22/08/2026;Sim;HMC;0
919;POP.474;Manual Operacional - Conferência Óptica (Decide);;DECIDE;Procedimento Operacional Padrão;Renan Barbosa;4;12/08/2024;14/08/2024;14/08/2026;12/11/2026;Sim;SURFAÇAGEM;Conferência
920;POP.475;Troubleshooting DSPC;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Renato Dias;0;05/09/2019;15/12/2019;19/02/2026;20/05/2026;Não;SURFAÇAGEM;Preparação
921;POP.476;Manual Operacional - Inspeção Final - SP;;09-Inspeção Final;Procedimento Operacional Padrão;Solange Viana;5;03/12/2024;09/01/2025;09/01/2026;09/04/2026;Sim;HMC;0
922;POP.478;Calibração LensMark III;.;Lens Mark;Procedimento Operacional Padrão;Patricia França;0;13/09/2019;15/12/2019;13/10/2025;19/01/2026;Sim;SURFAÇAGEM;Laser
923;POP.479;Determinação Concentração da Soda com Refratômetro Digital;;Testes HC;Procedimento Operacional Padrão;Ana Carolina Americo;0;16/09/2019;19/09/2019;01/11/2025;03/02/2026;Sim;HMC;Teste de Qualidade HC
924;POP.482;Calibración Automática VFT Macro;;VFT Macro;Procedimento Operacional Padrão;Diego Galindo;0;25/09/2019;26/12/2019;13/10/2025;19/01/2026;Sim;;
925;POP.483;Calibração Operacional - VFT Macro;;VFT Macro;Procedimento Operacional Padrão;Diego Galindo;1;18/08/2023;23/08/2023;21/08/2026;19/11/2026;Sim;SURFAÇAGEM;CORTE
926;POP.491;Calibração Operacional - Toroflex;;Toroflex;Procedimento Operacional Padrão;Alessandro Barros;1;15/09/2023;12/10/2023;11/10/2025;09/01/2026;Sim;SURFAÇAGEM;Polimento
927;POP.495;Manual Operacional Pré-Inspeção (RS);Tem como objetivo orientar na inspeção de lentes que chegam ao Coating, descrevendo as etapas até o destratamento.;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Christiano Silva;3;12/04/2023;17/07/2023;16/07/2026;15/10/2026;Sim;HMC;0
928;POP.497;Calibração Fitadeira Semi-Auto;;Optic D-79364;Procedimento Operacional Padrão;Marcelo Bastos;0;07/11/2019;15/12/2019;13/10/2025;19/01/2026;Sim;SURFAÇAGEM;Fitagem
929;POP.498;Controle de Posicionamento da Pinça;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;José Roberto;4;19/05/2022;10/07/2024;10/07/2026;09/10/2026;Sim;SURFAÇAGEM;CORTE
930;POP.499;Limpeza dos Sensores de Vácuo máquinas de AR;;Antirreflexo;Procedimento Operacional Padrão;Ana Carolina Americo;0;29/11/2019;09/12/2019;01/12/2025;01/03/2026;Sim;MAN. HMC;DLX 1200
931;POP.503;Código de Barras para DSPC;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;José Roberto;0;06/12/2019;15/12/2019;17/08/2026;16/11/2026;Sim;SURFAÇAGEM;Preparação
932;POP.505;Procedimento DSPC nas Máquinas Schneider;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Robson Azevedo;0;10/12/2019;15/12/2019;15/10/2025;18/01/2026;Sim;;
933;POP.506;Ajuste Eixo B para CPP – VFT'S;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Robson Azevedo;0;11/12/2019;15/12/2019;01/12/2025;01/03/2026;Sim;SURFAÇAGEM;CORTE
934;POP.507;Manual Operacional - D9 PAC Mithril 1.6;;D9 PAC;Procedimento Operacional Padrão;Fernando Maciel;1;10/11/2022;03/03/2023;02/03/2026;31/05/2026;Sim;;
935;POP.513;Calibração Operacional - PRA;;PRA;Procedimento Operacional Padrão;Robson Azevedo;3;14/02/2025;11/03/2025;11/03/2026;09/06/2026;Sim;SURFAÇAGEM;Blocagem
936;POP.514;Control Diario DSPC - Línea Schneider;;00-Control de Proceso y DSPC;Procedimento Operacional Padrão;Rômulo Cursino;1;16/12/2019;23/12/2019;19/08/2026;17/11/2026;Sim;;
937;POP.516;Operação Refratômetro Manual_Digital;;00-Controle de Processo e DSPC;Procedimento Operacional Padrão;Robson Azevedo;2;19/05/2022;26/03/2024;19/06/2026;18/09/2026;Sim;SURFAÇAGEM;CORTE
938;POP.518;Calibração Operacional - DLP;;DLP;Procedimento Operacional Padrão;Renato Dias;6;29/08/2023;01/02/2024;31/01/2026;30/04/2026;Sim;SURFAÇAGEM;Polimento
939;POP.520;MP´s Surfacing Area V3_BR;;Português;Procedimento Operacional Padrão;José Roberto;1;18/12/2019;23/12/2019;10/08/2026;09/11/2026;Sim;MAN. SURF.;0
940;POP.521;MP´s Surfacing Area V3_ES;;Español;Procedimento Operacional Padrão;José Roberto;1;18/12/2019;23/12/2019;13/08/2026;11/11/2026;Sim;;
941;POP.522;Calibração Automática HSC Smart;;HSC Smart;Procedimento Operacional Padrão;Robson Azevedo;1;19/12/2019;23/12/2019;13/10/2025;19/01/2026;Sim;SURFAÇAGEM;0
942;POP.527;Calibración Operativa - VFT Orbit 1;;VFT Orbit 1;Procedimento Operacional Padrão;Pauline Gomez;6;18/07/2024;05/08/2024;05/08/2026;03/11/2026;Sim;;
943;POP.528;Calibración Operativa - VFT Ultra;;VFT Ultra;Procedimento Operacional Padrão;Marcelo Bastos;2;10/10/2023;01/02/2024;31/01/2026;30/04/2026;Sim;;
944;POP.530;Calibracão Máquina HSC Smart;;HSC Smart;Procedimento Operacional Padrão;Marcelo Bastos;1;20/12/2019;23/12/2019;01/02/2026;01/05/2026;Sim;;
945;POP.532;POP Calibración y Operación Encintadora Manual;;01-Cinta;Procedimento Operacional Padrão;Diego Galindo;1;20/12/2019;26/12/2019;07/07/2025;30/11/2025;Não;;
946;POP.534;Calibración Operativa - Duoflex;;Duoflex;Procedimento Operacional Padrão;Pauline Gomez;2;10/10/2023;01/02/2024;31/01/2026;30/04/2026;Sim;;
947;POP.547;Manutenção Preventiva - Diff Pump;;Antirreflexo;Procedimento Operacional Padrão;Nathália Brandão;2;11/03/2022;18/03/2022;09/09/2025;09/12/2025;Sim;MAN. HMC;Bomba Difusora
948;POP.548;Satis 1200DLX - Bombas - PtBr;;Antirreflexo;Procedimento Operacional Padrão;Dalson Souza;1;28/01/2020;15/10/2020;26/05/2026;25/08/2026;Sim;MAN. HMC;DLX 1200
949;POP.549;Satis 1200DLF - Bombas - PtBr;;Antirreflexo;Procedimento Operacional Padrão;Dalson Souza;1;28/01/2020;15/10/2020;20/07/2026;19/10/2026;Sim;MAN. HMC;DLX 1200
950;POP.551;Loader Orbit II Español;;VFT Orbit 2;Procedimento Operacional Padrão;Tommy CHONGO;1;29/01/2020;02/12/2020;17/08/2026;16/11/2026;Sim;;
